##FastQC	0.11.4
>>Basic Statistics	pass
#Measure	Value
Filename	R14_REEVESBYISLAND_R2.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	43222270
Sequences flagged as poor quality	0
Sequence length	100
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1112	8	-0.07123085527496187
1112	9	-0.06845167504302196
1112	10-11	-0.045210919141410955
1112	12-13	-0.03151992116906399
1112	14-15	-0.02298901107842255
1112	16-17	-0.02717477081838382
1112	18-19	0.04757050763409154
1112	20-21	0.007848007288409065
1112	22-23	0.02473196454260318
1112	24-25	0.06256572627508916
1112	26-27	-0.0019945708307034238
1112	28-29	-0.030210845394016417
1112	30-31	0.005872366940728568
1112	32-33	-0.020874619914536652
1112	34-35	0.020359512132912982
1112	36-37	0.004216293989557585
1112	38-39	-0.03873528946786564
1112	40-41	-0.05940053000894352
1112	42-43	0.036094636914775435
1112	44-45	0.0015367594436881404
1112	46-47	0.05023203602367232
1112	48-49	-0.02571559320083594
1112	50-51	0.05235295284283126
1112	52-53	0.024518739086502706
1112	54-55	0.004669365291377403
1112	56-57	0.10362447849362866
1112	58-59	0.05036296230053949
1112	60-61	0.0823235283975805
1112	62-63	0.11610206320840177
1112	64-65	-0.02042260626950565
1112	66-67	0.04964806719274861
1112	68-69	0.042242390187247736
1112	70-71	0.05268370857301363
1112	72-73	0.08390656309581601
1112	74-75	0.1209202530272222
1112	76-77	0.03385793814406668
1112	78-79	0.08299289314368963
1112	80-81	0.036466641254484955
1112	82-83	0.08274710242788075
1112	84-85	0.05668726171933258
1112	86-87	-0.026869077360494487
1112	88-89	-0.0384376540875877
1112	90-91	0.030451024060972998
1112	92-93	-0.0031524812804022417
1112	94-95	4.314097442659204E-5
1112	96-97	0.07476103875668372
1112	98-99	0.036086504569240674
1112	100	0.05879120274386196
1113	1	0.10804088219142471
1113	2	0.05987310284423586
1113	3	0.07236503681488671
1113	4	0.018897390295194327
1113	5	0.05996766299944056
1113	6	0.059625359530315336
1113	7	0.060406456448042434
1113	8	0.0306446545719794
1113	9	-0.007261311350049482
1113	10-11	-0.005248406749132073
1113	12-13	0.0438131337011356
1113	14-15	0.04247370665030559
1113	16-17	0.04978987662609313
1113	18-19	0.025246157552743398
1113	20-21	0.046348449235118494
1113	22-23	0.042768372583154246
1113	24-25	0.05495421358408947
1113	26-27	0.014472092156204042
1113	28-29	0.020501135706233242
1113	30-31	0.042197407033256695
1113	32-33	0.018041972346182433
1113	34-35	-0.0465640559762619
1113	36-37	-0.030939012527198884
1113	38-39	-0.009420136113860167
1113	40-41	-0.022169645616067157
1113	42-43	0.03813229496095971
1113	44-45	-0.0158303270479081
1113	46-47	0.050231747738237686
1113	48-49	-0.0030791123661515485
1113	50-51	0.01161835544172618
1113	52-53	0.00872496518075394
1113	54-55	0.06138393295027811
1113	56-57	0.04812696440463071
1113	58-59	0.06596853215213372
1113	60-61	0.0070436467453376395
1113	62-63	0.0684631018320232
1113	64-65	0.06998257200399394
1113	66-67	0.08875932933796804
1113	68-69	0.06207660279628868
1113	70-71	0.02656738064533215
1113	72-73	0.05582940004107684
1113	74-75	0.03952373704106549
1113	76-77	5.492799843551666E-4
1113	78-79	0.025812142204834743
1113	80-81	0.03024084970171259
1113	82-83	0.07517960474448415
1113	84-85	0.030938703632962472
1113	86-87	-0.08465370390778304
1113	88-89	-0.03349694631823752
1113	90-91	-0.029617538656914633
1113	92-93	-0.015179733972871645
1113	94-95	0.027251241860902553
1113	96-97	0.034962519590386876
1113	98-99	0.004304420720046664
1113	100	0.044619616100234794
1114	1	0.1704131014801149
1114	2	0.08055744959262512
1114	3	0.07970807036118543
1114	4	0.0245852901243353
1114	5	0.036419729434577164
1114	6	0.09441402118930142
1114	7	0.1411636611218441
1114	8	0.07675808248012572
1114	9	0.08705012913563337
1114	10-11	0.10428639596668887
1114	12-13	0.09136893661359125
1114	14-15	0.13440229052626762
1114	16-17	0.10211957736134991
1114	18-19	0.07761013323518995
1114	20-21	0.10459858882409634
1114	22-23	0.10378688511109146
1114	24-25	0.1342668613755933
1114	26-27	0.08302004026693055
1114	28-29	0.09748822935502233
1114	30-31	0.10947236762526558
1114	32-33	0.10482369042942707
1114	34-35	0.0769315493936702
1114	36-37	0.11668491619631993
1114	38-39	0.09767551139397312
1114	40-41	0.08239097721852318
1114	42-43	0.10008327863145183
1114	44-45	0.09114383185451658
1114	46-47	0.06818809141225302
1114	48-49	0.07751593677446067
1114	50-51	0.09413846631308331
1114	52-53	0.0893042494846199
1114	54-55	0.08850677628681325
1114	56-57	0.0633470691831306
1114	58-59	0.11844412164947471
1114	60-61	0.14546342048479488
1114	62-63	0.13375238955683244
1114	64-65	0.10641414681468575
1114	66-67	0.1337355685842283
1114	68-69	0.0778893179289426
1114	70-71	0.08185804346544501
1114	72-73	0.08885201073000104
1114	74-75	0.11813128996103472
1114	76-77	0.090440645406062
1114	78-79	0.09675010717275967
1114	80-81	0.18203077226082343
1114	82-83	0.12835440931070252
1114	84-85	0.13394920971352064
1114	86-87	0.022352138321501513
1114	88-89	0.046519771988940306
1114	90-91	0.054440171339834365
1114	92-93	0.10493547656032831
1114	94-95	0.13443211577658332
1114	96-97	0.1318445298977835
1114	98-99	0.27519913943213226
1114	100	0.17150604424960392
1115	1	0.22818293016636204
1115	2	0.12161179212044004
1115	3	0.09531064873277728
1115	4	0.020285624007364333
1115	5	0.06365415676741293
1115	6	0.09119684235087533
1115	7	-0.0022957177261133666
1115	8	0.11224030259194251
1115	9	0.10749174303827402
1115	10-11	0.06959621934520754
1115	12-13	0.08705934932632431
1115	14-15	0.09593691507444646
1115	16-17	0.12130437557788554
1115	18-19	0.11598320818946917
1115	20-21	0.08759732916141871
1115	22-23	0.12892891827586794
1115	24-25	0.09569644273215516
1115	26-27	0.10825363035078084
1115	28-29	0.1309730703670411
1115	30-31	0.07624044006064423
1115	32-33	0.11727715795076676
1115	34-35	0.08309750580028918
1115	36-37	0.05216230508527531
1115	38-39	0.06299368729779076
1115	40-41	0.09282660704609214
1115	42-43	0.11850195674409747
1115	44-45	0.061352482622005766
1115	46-47	0.06702110102411751
1115	48-49	0.08715900871835913
1115	50-51	0.12628715792768475
1115	52-53	0.09448020245835664
1115	54-55	0.15102617680936703
1115	56-57	0.08854944934318354
1115	58-59	0.14265913655231088
1115	60-61	0.07796240580576352
1115	62-63	0.0997305575632339
1115	64-65	0.06219621912143225
1115	66-67	0.10508182820422718
1115	68-69	0.12107394147584216
1115	70-71	0.1281793000046818
1115	72-73	0.11041659110085789
1115	74-75	0.14744875561498816
1115	76-77	0.202158146458423
1115	78-79	0.14204521523517855
1115	80-81	0.11567430310469717
1115	82-83	0.15263930531086345
1115	84-85	0.13370262177612346
1115	86-87	0.007491880449713051
1115	88-89	0.08596301424695696
1115	90-91	0.08191330264106256
1115	92-93	0.1364025970176641
1115	94-95	0.11051059537089003
1115	96-97	0.07776818789805873
1115	98-99	0.12390183233314644
1115	100	0.20864491645211558
1116	1	0.09987124087362531
1116	2	0.06263887292119819
1116	3	0.02883536441422052
1116	4	0.04172994438033584
1116	5	0.08304104557134195
1116	6	0.0046119176637162695
1116	7	0.008829583787793638
1116	8	-0.026810685635325626
1116	9	0.07743799392419248
1116	10-11	0.03373967393574162
1116	12-13	0.040629191392305586
1116	14-15	0.03740295799831017
1116	16-17	0.08433210579301686
1116	18-19	0.027650623635651073
1116	20-21	0.06243757595147059
1116	22-23	0.08109418003478908
1116	24-25	0.05129351541571481
1116	26-27	0.07819503304227027
1116	28-29	0.08802403787145607
1116	30-31	0.03301464419792666
1116	32-33	0.09165680088698736
1116	34-35	0.007562651848800783
1116	36-37	0.07073628113810315
1116	38-39	0.03735512031420285
1116	40-41	0.01308434782434631
1116	42-43	0.04758155586736024
1116	44-45	0.029449083875768167
1116	46-47	0.05393553997209466
1116	48-49	0.09598977911082329
1116	50-51	0.12469093433303868
1116	52-53	0.10353446699895841
1116	54-55	0.11973106147287638
1116	56-57	0.11020846096467807
1116	58-59	0.11339135336626782
1116	60-61	0.09189334474329058
1116	62-63	0.11981941415383801
1116	64-65	0.09613748912977371
1116	66-67	0.08129467752468855
1116	68-69	0.10139324701295749
1116	70-71	0.08694869098653157
1116	72-73	0.16417463499787033
1116	74-75	0.08988323425988654
1116	76-77	0.07833038212420007
1116	78-79	0.0797869716560129
1116	80-81	0.12397404136972057
1116	82-83	0.14232933303029682
1116	84-85	0.11647956590982744
1116	86-87	0.004764215191762844
1116	88-89	0.07721543988620283
1116	90-91	0.09471875989461154
1116	92-93	0.06966335262657708
1116	94-95	0.06544022144274919
1116	96-97	0.11795983646535291
1116	98-99	0.08320649951630088
1116	100	0.13693433349501305
1117	1	0.11828023925570363
1117	2	-0.2604173491542525
1117	3	0.052896538628864676
1117	4	0.004230768605104629
1117	5	0.0757291688398638
1117	6	0.1124917062898163
1117	7	0.07114352527432288
1117	8	0.026650946743778547
1117	9	0.11880282592065328
1117	10-11	0.10313738058889044
1117	12-13	0.12316138300920443
1117	14-15	0.10771115326555503
1117	16-17	0.11145313575835303
1117	18-19	0.0865222802947585
1117	20-21	0.12553515675147509
1117	22-23	0.08170229401184059
1117	24-25	0.06822042842954801
1117	26-27	0.06919415190814249
1117	28-29	0.0720217299299506
1117	30-31	0.040338343271990595
1117	32-33	0.05051194399193548
1117	34-35	0.056001241569660465
1117	36-37	-0.007356710054153837
1117	38-39	0.07350582511394066
1117	40-41	0.015722993747978364
1117	42-43	0.04430732265741
1117	44-45	0.09314718767907948
1117	46-47	0.0961424602504195
1117	48-49	0.08078753635075486
1117	50-51	0.08256767790297914
1117	52-53	0.060113725038938526
1117	54-55	0.12287170578024842
1117	56-57	0.08327801083237318
1117	58-59	0.07689005671682025
1117	60-61	0.08024003769759958
1117	62-63	0.11010004149230213
1117	64-65	0.08090716129626685
1117	66-67	0.13101930768750236
1117	68-69	0.11742514394815373
1117	70-71	0.07597470216923341
1117	72-73	0.03988503212060124
1117	74-75	0.13981291247836225
1117	76-77	0.13109070845103332
1117	78-79	0.15004219324418955
1117	80-81	0.14404249084699927
1117	82-83	0.14327043534307649
1117	84-85	0.15125177740743112
1117	86-87	-0.007730532685393143
1117	88-89	0.04376555154386352
1117	90-91	0.09975430803209662
1117	92-93	0.1304432087904246
1117	94-95	0.1227793629738656
1117	96-97	0.14461666487658675
1117	98-99	0.19024818652370357
1117	100	0.12914388384946562
1118	1	0.08810476075949936
1118	2	-0.2082836177273677
1118	3	0.028872247414867047
1118	4	0.048303909841010295
1118	5	0.02841295135475974
1118	6	0.055764208310215224
1118	7	0.0685296444983905
1118	8	0.04112805563384825
1118	9	0.03863729067951027
1118	10-11	0.05770153498203001
1118	12-13	0.036292745514174385
1118	14-15	0.04843425797066914
1118	16-17	0.09233128060574813
1118	18-19	0.04592401613888342
1118	20-21	-0.01062030526100699
1118	22-23	0.1038487808905657
1118	24-25	0.03074612686555156
1118	26-27	0.030682629075208467
1118	28-29	0.0662242026273816
1118	30-31	0.023325086605247236
1118	32-33	0.024242211877570696
1118	34-35	0.008101546129061887
1118	36-37	-0.01031909030255207
1118	38-39	-0.01433789402565111
1118	40-41	0.006331912953015717
1118	42-43	0.025514219775409686
1118	44-45	0.05528345339799756
1118	46-47	0.013069779982544105
1118	48-49	0.014414135290678587
1118	50-51	0.06288591026363122
1118	52-53	0.02634599461666909
1118	54-55	0.10292969605178826
1118	56-57	0.02686627488117921
1118	58-59	0.042796350020907425
1118	60-61	0.06475430132419291
1118	62-63	0.10233164277673268
1118	64-65	0.011652666873288808
1118	66-67	0.06171467245487605
1118	68-69	0.1010150514278294
1118	70-71	0.11210908185751123
1118	72-73	0.08825110013556525
1118	74-75	0.11085992000091238
1118	76-77	0.10913000999921252
1118	78-79	0.1294659343043989
1118	80-81	0.15133178604241948
1118	82-83	0.07308487865598323
1118	84-85	0.09846393262975539
1118	86-87	-0.018625064964830074
1118	88-89	0.07246488602757495
1118	90-91	0.10112282877764045
1118	92-93	0.09191006775402855
1118	94-95	0.03144433956342141
1118	96-97	0.07577026234443451
1118	98-99	0.11102827482012856
1118	100	0.16613336211934637
1119	1	-0.12809646173941047
1119	2	0.14340093811144072
1119	3	0.04885515282428088
1119	4	0.01177184703808365
1119	5	0.046534896343729315
1119	6	0.029634845058104986
1119	7	0.12752057956081586
1119	8	0.01705366384837248
1119	9	-0.008365307351155593
1119	10-11	0.08273652642236584
1119	12-13	0.0670706508108978
1119	14-15	0.05993833514740032
1119	16-17	0.0801496144203
1119	18-19	0.10521879240080523
1119	20-21	0.0462721586438235
1119	22-23	0.06391605953707113
1119	24-25	0.12111143122918833
1119	26-27	0.0934150729721992
1119	28-29	0.13761420636001276
1119	30-31	0.1055029682367703
1119	32-33	0.05529253575681281
1119	34-35	0.10295120292347093
1119	36-37	0.08746006762566338
1119	38-39	0.0018842580273030762
1119	40-41	0.03280462171059639
1119	42-43	0.07074130104242471
1119	44-45	0.06070278652955352
1119	46-47	0.062273330038188135
1119	48-49	0.07659199348530876
1119	50-51	0.10688027635660546
1119	52-53	0.08551326708170137
1119	54-55	0.19008622136557562
1119	56-57	0.13243487781849694
1119	58-59	0.0823421554631949
1119	60-61	0.035156095321760006
1119	62-63	0.1204144572378496
1119	64-65	0.09431988972178829
1119	66-67	0.08466223939624484
1119	68-69	0.09490940611451748
1119	70-71	0.11584561035123642
1119	72-73	0.12763179667189206
1119	74-75	0.1604826268557531
1119	76-77	0.10000366169189334
1119	78-79	0.1284535057678724
1119	80-81	0.152741434643616
1119	82-83	0.13894317337172168
1119	84-85	0.15187615860278925
1119	86-87	0.03938760185019419
1119	88-89	0.11360431466974319
1119	90-91	0.09822421989998276
1119	92-93	0.13281726401216076
1119	94-95	0.10767373442604367
1119	96-97	0.13453064197329212
1119	98-99	0.17012489817025767
1119	100	0.25631603041402684
1120	1	-0.24096461063986396
1120	2	0.10883052112097147
1120	3	0.030749874426710733
1120	4	0.07444779309459193
1120	5	0.04879209180626276
1120	6	0.10154152889843715
1120	7	0.09113670169786303
1120	8	0.12180088012062384
1120	9	0.07488782870337474
1120	10-11	0.047798422030524534
1120	12-13	0.08224028094428348
1120	14-15	0.10824936034786958
1120	16-17	0.07222282134475932
1120	18-19	0.09681680266768922
1120	20-21	0.07806913617476141
1120	22-23	0.06971921597013164
1120	24-25	0.07635876435406175
1120	26-27	0.03304291828985839
1120	28-29	0.05340816728192266
1120	30-31	0.09342629670520353
1120	32-33	0.07397819178446241
1120	34-35	0.047240801382521624
1120	36-37	0.08420177064304113
1120	38-39	0.05228361764648071
1120	40-41	0.09466235746798901
1120	42-43	0.06881588600846555
1120	44-45	0.081263240098572
1120	46-47	0.09983276439345445
1120	48-49	0.07827673352986153
1120	50-51	0.12157269904194123
1120	52-53	0.11822104198601124
1120	54-55	0.12237663176065894
1120	56-57	0.08000756796980824
1120	58-59	0.12304484841963159
1120	60-61	0.10962869899697836
1120	62-63	0.136078137079366
1120	64-65	0.08268131349570496
1120	66-67	0.16685169752630458
1120	68-69	0.13329990168546857
1120	70-71	0.13557273489576005
1120	72-73	0.1391039762063926
1120	74-75	0.1757449045383055
1120	76-77	0.1319207726147411
1120	78-79	0.11855846630935929
1120	80-81	0.1598441815920495
1120	82-83	0.1519341951771267
1120	84-85	0.10200374703818227
1120	86-87	-0.005569288767425462
1120	88-89	0.0637665703424446
1120	90-91	0.1450009212547485
1120	92-93	0.12986681451582172
1120	94-95	0.08606479725157357
1120	96-97	0.1410091216318463
1120	98-99	0.16112559783462643
1120	100	0.1723643185343633
1121	1	0.08086977926063099
1121	2	0.08880829055034667
1121	3	0.0530002665173015
1121	4	0.025891603127369933
1121	5	0.050667348298951254
1121	6	0.07420089065139024
1121	7	0.03630126047111304
1121	8	0.056707581195176715
1121	9	0.029606497119544883
1121	10-11	0.033162299064521505
1121	12-13	0.04315304209175963
1121	14-15	0.03103475823878199
1121	16-17	0.00610638692435117
1121	18-19	0.02959778515209166
1121	20-21	0.07163521479071022
1121	22-23	0.05406408656065054
1121	24-25	0.02904790541259672
1121	26-27	0.06792205731400003
1121	28-29	0.056206906102815424
1121	30-31	0.04129302402294144
1121	32-33	0.05594722029991317
1121	34-35	0.016053666128250654
1121	36-37	0.061157033952049744
1121	38-39	-0.038802126095205836
1121	40-41	-0.0028397857219957245
1121	42-43	0.011852649031020235
1121	44-45	0.06413632873309183
1121	46-47	-6.768570899780002E-4
1121	48-49	0.03244692543109551
1121	50-51	0.06973395862723919
1121	52-53	0.10330042383476012
1121	54-55	0.10208597241198447
1121	56-57	0.09941953787072322
1121	58-59	0.07485735192136644
1121	60-61	0.07431453887632955
1121	62-63	0.13493539049314052
1121	64-65	0.07439967442135753
1121	66-67	0.13037076954437765
1121	68-69	0.05024829651695484
1121	70-71	0.03700460403508998
1121	72-73	0.09314895727456474
1121	74-75	0.07085264867494345
1121	76-77	0.11254784928884476
1121	78-79	0.119642299366582
1121	80-81	0.1461951748432142
1121	82-83	0.1424108638984123
1121	84-85	0.10004679900541902
1121	86-87	-0.07148438012514902
1121	88-89	0.08736445842307461
1121	90-91	0.08784884460920495
1121	92-93	0.09780196522008566
1121	94-95	0.0645577102375583
1121	96-97	0.0940601738005924
1121	98-99	0.11458651774707107
1121	100	0.18028431435618586
1122	1	0.08852631781672926
1122	2	0.08044777282444926
1122	3	0.09603579059226064
1122	4	0.05650167915976567
1122	5	-3.3790411343659343E-4
1122	6	0.05994245767014661
1122	7	0.0635909665507981
1122	8	0.021525695633329178
1122	9	0.024848895149403916
1122	10-11	0.017153434134122847
1122	12-13	0.08197040580827064
1122	14-15	0.12312734304566675
1122	16-17	0.10747012008564383
1122	18-19	0.1102517006486039
1122	20-21	0.09808648985021051
1122	22-23	0.12522844811127953
1122	24-25	0.10240298152314864
1122	26-27	0.09603519723669507
1122	28-29	0.11802920878817957
1122	30-31	0.08945431427348183
1122	32-33	0.13636041968349844
1122	34-35	0.07748206833559124
1122	36-37	0.07903094885171669
1122	38-39	0.06630352203965373
1122	40-41	0.06170968384992648
1122	42-43	0.05948601834405309
1122	44-45	0.0640281612754734
1122	46-47	0.058976356406688524
1122	48-49	0.11189032765771856
1122	50-51	0.12863843995634028
1122	52-53	0.10739374474673724
1122	54-55	0.16656998222374142
1122	56-57	0.14353719328867953
1122	58-59	0.13773415663244037
1122	60-61	0.1128212605553145
1122	62-63	0.13852735399564864
1122	64-65	0.12599081655562827
1122	66-67	0.0972954214931363
1122	68-69	0.10274575537089703
1122	70-71	0.1358200554211919
1122	72-73	0.1769149367541658
1122	74-75	0.15076290719075303
1122	76-77	0.15458623110002634
1122	78-79	0.15918528284968403
1122	80-81	0.1467783747160496
1122	82-83	0.13693957900117226
1122	84-85	0.14029569022934396
1122	86-87	-0.0027101473766677486
1122	88-89	0.07973244316990247
1122	90-91	0.16957523844329359
1122	92-93	0.13547815794482432
1122	94-95	0.10121065901248727
1122	96-97	0.14612635342525238
1122	98-99	0.171979938315431
1122	100	0.20165718488390638
1123	1	0.16760594758665093
1123	2	0.12481433540211384
1123	3	0.06576193868694702
1123	4	0.03940014622665444
1123	5	0.12195402600901417
1123	6	0.11858471224130795
1123	7	0.11620136545161586
1123	8	0.11083413716820445
1123	9	0.06923352326663945
1123	10-11	0.07435126344759624
1123	12-13	0.08864223347345046
1123	14-15	0.11965357084547179
1123	16-17	0.11980758007077696
1123	18-19	0.11505601977457047
1123	20-21	0.08981080112834405
1123	22-23	0.10941199665150236
1123	24-25	0.09852959999663113
1123	26-27	0.07409249587315259
1123	28-29	0.10468607998598856
1123	30-31	0.10392208170097916
1123	32-33	0.10513904198521118
1123	34-35	0.10058186393019497
1123	36-37	0.08989599579502539
1123	38-39	0.07157409464569042
1123	40-41	0.04186457872678062
1123	42-43	0.07537009544699202
1123	44-45	0.1034264934386897
1123	46-47	0.10033060783544556
1123	48-49	0.054500893207261925
1123	50-51	0.12257822077543779
1123	52-53	0.12253985427093994
1123	54-55	0.1426510365846596
1123	56-57	0.10342559691965647
1123	58-59	0.09527845682179503
1123	60-61	0.1296374254406274
1123	62-63	0.1348179629924502
1123	64-65	0.09161943547834994
1123	66-67	0.122357830417819
1123	68-69	0.06626309343254633
1123	70-71	0.08026465663130722
1123	72-73	0.134974881833692
1123	74-75	0.18032420289173956
1123	76-77	0.16010496205874603
1123	78-79	0.13882150913330094
1123	80-81	0.11522950160392043
1123	82-83	0.14737617003078896
1123	84-85	0.16063093429764308
1123	86-87	0.07395279985406233
1123	88-89	0.1296828166112931
1123	90-91	0.15256022482461873
1123	92-93	0.09247682414159897
1123	94-95	0.12746281713901197
1123	96-97	0.15974234139709864
1123	98-99	0.2026346950169824
1123	100	0.23005731726228618
1124	1	0.09661762453490752
1124	2	0.036317614346351945
1124	3	0.1349719607181683
1124	4	0.07232938395529231
1124	5	0.09053437347623117
1124	6	0.032507966665427546
1124	7	0.11734821581696764
1124	8	0.061549217413734425
1124	9	0.04065469880784889
1124	10-11	0.07578439058515585
1124	12-13	0.08414745639663579
1124	14-15	0.11134686836862784
1124	16-17	0.13905287627741103
1124	18-19	0.1082052608488766
1124	20-21	0.11657634623549029
1124	22-23	0.16027942183419697
1124	24-25	0.13800967873982017
1124	26-27	0.14493827786737512
1124	28-29	0.15142986141348302
1124	30-31	0.13374885374645373
1124	32-33	0.12653897416355164
1124	34-35	0.10050821049622272
1124	36-37	0.16485152404130332
1124	38-39	0.10849903244942993
1124	40-41	0.08325927502529851
1124	42-43	0.16006729656626106
1124	44-45	0.14686243069701987
1124	46-47	0.08538210119945688
1124	48-49	0.20349835486329937
1124	50-51	0.1986274781616757
1124	52-53	0.15459640007080822
1124	54-55	0.2065842220450662
1124	56-57	0.1666033565625824
1124	58-59	0.16084014201113206
1124	60-61	0.17297731585231446
1124	62-63	0.17181121416393097
1124	64-65	0.17690822518369487
1124	66-67	0.16641386908828082
1124	68-69	0.19510006433286975
1124	70-71	0.17424514118363277
1124	72-73	0.18304721431525195
1124	74-75	0.193419157924275
1124	76-77	0.19570107449872864
1124	78-79	0.1653819064822173
1124	80-81	0.22818833032388852
1124	82-83	0.13928880763414497
1124	84-85	0.19318475229528786
1124	86-87	0.09422627543896311
1124	88-89	0.15548818037993328
1124	90-91	0.17037581379209144
1124	92-93	0.18351804189533283
1124	94-95	0.17290749094054547
1124	96-97	0.191639049247037
1124	98-99	0.1899735492250869
1124	100	0.2649156699416366
1125	1	0.14468468797545597
1125	2	0.0805033989800421
1125	3	0.080642842441641
1125	4	0.020185484416309407
1125	5	0.10811912913451494
1125	6	0.08555379828085563
1125	7	0.07250504526104606
1125	8	0.059551694881129436
1125	9	0.0792815058177112
1125	10-11	0.048170741349792934
1125	12-13	0.03751319850591983
1125	14-15	0.08624112016341456
1125	16-17	0.12130787696218448
1125	18-19	0.06957585049213577
1125	20-21	0.09129488232556326
1125	22-23	0.12472000062049204
1125	24-25	0.06576715268069933
1125	26-27	0.04529336672394635
1125	28-29	0.07075056449886574
1125	30-31	0.035101402195884646
1125	32-33	0.002605903557260092
1125	34-35	0.023938750930106778
1125	36-37	0.03429316790273873
1125	38-39	0.022268294855408044
1125	40-41	0.006859609825909274
1125	42-43	0.019439003300554702
1125	44-45	0.047486848549091576
1125	46-47	0.022307307094834528
1125	48-49	0.09603229293539783
1125	50-51	0.054876541786299526
1125	52-53	0.07104747218264862
1125	54-55	0.053711472159889695
1125	56-57	0.08015373364715828
1125	58-59	0.07356205755171885
1125	60-61	0.08460541478582684
1125	62-63	0.09547349841092512
1125	64-65	0.05446306175042537
1125	66-67	0.11107434594894983
1125	68-69	0.1107518757748025
1125	70-71	0.10473521306511202
1125	72-73	0.12421559230815404
1125	74-75	0.08977424769966547
1125	76-77	0.09572500487155366
1125	78-79	0.10089413565311389
1125	80-81	0.11823538811569279
1125	82-83	0.14785337474580018
1125	84-85	0.10682375802709032
1125	86-87	-0.025818234646116878
1125	88-89	0.014631392380124453
1125	90-91	0.09136473644905863
1125	92-93	0.18913496695778775
1125	94-95	0.08495833001710906
1125	96-97	0.09642685171957766
1125	98-99	0.15024909460456826
1125	100	0.1540230777549496
1126	1	0.27111397706863727
1126	2	0.125242046471449
1126	3	0.1384831730285896
1126	4	0.0677979739840282
1126	5	0.04024728036064573
1126	6	0.05206625607704751
1126	7	0.020420197708546084
1126	8	0.10680296878769724
1126	9	0.066529233017107
1126	10-11	0.039921920115105536
1126	12-13	0.016796942062995868
1126	14-15	0.07020365250009775
1126	16-17	0.11195069699299864
1126	18-19	0.06850881053938451
1126	20-21	0.10960161560996795
1126	22-23	0.07468166121550013
1126	24-25	0.06304128546670285
1126	26-27	0.06757786616086747
1126	28-29	0.09962051620747303
1126	30-31	0.09643197706981965
1126	32-33	0.09188935299963674
1126	34-35	0.0856973697267236
1126	36-37	0.07446601100345873
1126	38-39	0.0841934834953264
1126	40-41	0.0864357400890583
1126	42-43	0.0695203639882962
1126	44-45	0.0833283048256348
1126	46-47	0.05724513802802278
1126	48-49	0.07213453617416121
1126	50-51	0.08641089226713206
1126	52-53	0.1125995424366053
1126	54-55	0.13229130801330768
1126	56-57	0.10904623584804796
1126	58-59	0.10887027165519214
1126	60-61	0.10729487498444001
1126	62-63	0.17144926723412368
1126	64-65	0.10495705974626901
1126	66-67	0.14763769578176067
1126	68-69	0.07632093902766002
1126	70-71	0.16973362245002477
1126	72-73	0.0984067373965587
1126	74-75	0.14092388188878147
1126	76-77	0.1448322393437138
1126	78-79	0.09220557981895183
1126	80-81	0.14042519485481364
1126	82-83	0.19887772219220068
1126	84-85	0.13313179744579884
1126	86-87	0.024609233280720844
1126	88-89	0.11541458361833179
1126	90-91	0.10304224687470764
1126	92-93	0.12494099439241779
1126	94-95	0.0781204947155274
1126	96-97	0.10582277632976655
1126	98-99	0.1362423895031739
1126	100	0.15483586396562998
1127	1	0.23262311482837106
1127	2	0.11826370881336601
1127	3	0.07450920046546372
1127	4	0.09449919543640561
1127	5	0.08812515365998763
1127	6	0.079490660770972
1127	7	0.07145238953673783
1127	8	0.04940968597082218
1127	9	0.11208869708833191
1127	10-11	0.03467363634055687
1127	12-13	0.03511495754201377
1127	14-15	0.04126667353729374
1127	16-17	0.08459788023902348
1127	18-19	0.07915605326542163
1127	20-21	0.03293919761912889
1127	22-23	0.05169555449140972
1127	24-25	0.04438441286141881
1127	26-27	0.08001928741818176
1127	28-29	0.03515879100972086
1127	30-31	0.030428549675029615
1127	32-33	0.0470147475729874
1127	34-35	0.05866636179990081
1127	36-37	0.07786455818284566
1127	38-39	0.04267135446360726
1127	40-41	0.003493596939534882
1127	42-43	0.03133542471855577
1127	44-45	0.08784166520396042
1127	46-47	0.01602018793050064
1127	48-49	0.08937183505244661
1127	50-51	0.08098542859840308
1127	52-53	0.07323024401765821
1127	54-55	0.09368821349472967
1127	56-57	0.0806411823340838
1127	58-59	0.10994629733760064
1127	60-61	0.059479691282156466
1127	62-63	0.11752696565068277
1127	64-65	0.08694618625931128
1127	66-67	0.07983733291248285
1127	68-69	0.1020251397378118
1127	70-71	0.0936041637617322
1127	72-73	0.09430060993695832
1127	74-75	0.12059451173334423
1127	76-77	0.10549484637033402
1127	78-79	0.18020182741347668
